"square","caliblat","Longitude","Latitude","caliblat.1","julian","year","block","block_nobuf","buffsqs"
8075,84.2235184867817,-6.40872202598211,47.3757291488147,84.2235184867817,1,2014,1,1,0
8076,84.2614797572852,-6.14720770090628,47.3970823634729,84.2614797572852,1,2014,1,1,0
8077,84.2983917001914,-5.88539642000068,47.4178453313577,84.2983917001914,1,2014,1,1,0
8078,84.3342513071311,-5.62329611180548,47.4380163602612,84.3342513071311,1,2014,1,1,0
8079,84.3690556496374,-5.36091476229601,47.4575938029211,84.3690556496374,1,2014,1,1,0
8080,84.4028018798799,-5.09826041353622,47.4765760574324,84.4028018798799,1,2014,1,1,0
8081,84.4354872313806,-4.83534116229878,47.4949615676516,84.4354872313806,1,2014,1,1,0
8082,84.4671090197133,-4.57216515865273,47.5127488235888,84.4671090197133,1,2014,1,1,0
8083,84.4976646431847,-4.3087406045197,47.5299363617914,84.4976646431847,1,2014,1,1,0
8084,84.5271515834969,-4.04507575219981,47.546522765717,84.5271515834969,1,2014,1,1,0
8085,84.5555674063917,-3.78117890286819,47.5625066660953,84.5555674063917,1,2014,1,1,0
8086,84.5829097622752,-3.51705840504325,47.5778867412798,84.5829097622752,1,2014,1,1,0
8087,84.609176386823,-3.2527226530276,47.5926617175879,84.609176386823,1,2014,1,1,0
8088,84.6343651015648,-2.98818008532275,47.6068303696302,84.6343651015648,1,2014,1,1,0
8089,84.6584738144496,-2.72343918301866,47.6203915206279,84.6584738144496,1,2014,1,1,0
8090,84.6815005203892,-2.45850846815895,47.6333440427189,84.6815005203892,1,2014,1,1,0
8091,84.7034433017812,-2.1933965020831,47.6456868572519,84.7034433017812,1,2014,1,1,0
8092,84.7243003290098,-1.92811188374641,47.657418935068,84.7243003290098,1,2014,1,1,0
8093,84.7440698609255,-1.66266324801893,47.6685392967706,84.7440698609255,1,2014,1,1,0
8094,84.7627502453027,-1.39705926396427,47.6790470129828,84.7627502453027,1,2014,1,1,0
8095,84.780339919274,-1.13130863309941,47.6889412045916,84.780339919274,1,2014,1,1,0
8096,84.7968374097433,-0.865420087636418,47.6982210429806,84.7968374097433,1,2014,1,1,0
8097,84.8122413337746,-0.599402388707296,47.7068857502482,84.8122413337746,1,2014,1,1,0
8098,84.8265503989585,-0.333264324572764,47.7149345994142,84.8265503989585,1,2014,1,1,0
8099,84.8397634037551,-0.0670147088161907,47.7223669146122,84.8397634037551,1,2014,1,1,0
8100,84.851879237813,0.199337621476412,47.7291820712698,84.851879237813,1,2014,1,1,0
8101,84.8628968822651,0.465783807549246,47.7353794962741,84.8628968822651,1,2014,1,1,0
8220,83.9078741899595,-6.37700519246752,47.1981792318522,83.9078741899595,1,2014,1,1,0
8221,83.9456016419839,-6.11634196824884,47.219400923616,83.9456016419839,1,2014,1,1,0
8222,83.9822860504667,-5.85538531885554,47.2400359033875,83.9822860504667,1,2014,1,1,0
8223,84.0179244404158,-5.59414308430246,47.2600824977339,84.0179244404158,1,2014,1,1,0
8224,84.0525139159169,-5.33262316089293,47.2795390777033,84.0525139159169,1,2014,1,1,0
8225,84.0860516608545,-5.07083349989573,47.2984040592306,84.0860516608545,1,2014,1,1,0
8226,84.1185349396147,-4.80878210618963,47.3166759035333,84.1185349396147,1,2014,1,1,0
8227,84.1499610977724,-4.5464770368764,47.334353117497,84.1499610977724,1,2014,1,1,0
8228,84.1803275627595,-4.28392639986339,47.3514342540522,84.1803275627595,1,2014,1,1,0
8229,84.2096318445162,-4.02113835241659,47.3679179125404,84.2096318445162,1,2014,1,1,0
8230,84.2378715361228,-3.75812109968525,47.3838027390691,84.2378715361228,1,2014,1,1,0
8231,84.2650443144132,-3.49488289319899,47.3990874268574,84.2650443144132,1,2014,1,1,0
8232,84.291147940569,-3.23143202933844,47.4137707165701,84.291147940569,1,2014,1,1,0
8233,84.316180260694,-2.96777684778038,47.4278513966404,84.316180260694,1,2014,1,1,0
8234,84.3401392063676,-2.70392572991843,47.4413283035818,84.3401392063676,1,2014,1,1,0
8235,84.3630227951797,-2.43988709726025,47.4542003222886,84.3630227951797,1,2014,1,1,0
8236,84.384829131243,-2.17566940980224,47.4664663863242,84.384829131243,1,2014,1,1,0
8237,84.4055564056853,-1.91128116438274,47.478125478198,84.4055564056853,1,2014,1,1,0
8238,84.4252028971198,-1.64673089301482,47.4891766296299,84.4252028971198,1,2014,1,1,0
8239,84.4437669720942,-1.38202716119946,47.499618921803,84.4437669720942,1,2014,1,1,0
8240,84.4612470855174,-1.11717856622039,47.5094514856035,84.4612470855174,1,2014,1,1,0
8241,84.4776417810641,-0.852193735421308,47.5186735018486,84.4776417810641,1,2014,1,1,0
8242,84.4929496915571,-0.587081324466709,47.5272842015009,84.4929496915571,1,2014,1,1,0
8243,84.5071695393266,-0.321850015587158,47.5352828658712,84.5071695393266,1,2014,1,1,0
8244,84.5203001365464,-0.0565085158101239,47.5426688268074,84.5203001365464,1,2014,1,1,0
8245,84.5323403855476,0.208934444822717,47.5494414668705,84.5323403855476,1,2014,1,1,0
8246,84.543289279108,0.474470115050644,47.5556002194983,84.543289279108,1,2014,1,1,0
8364,83.553662449537,-6.60511181728565,46.9989351278646,83.553662449537,1,2014,1,1,0
8365,83.5921913854929,-6.34558956268361,47.0206076543398,83.5921913854929,1,2014,1,1,0
8366,83.6296865439419,-6.08576965917816,47.0416986809673,83.6296865439419,1,2014,1,1,0
8367,83.6661449052403,-5.82565980316726,47.0622065091977,83.6661449052403,1,2014,1,1,0
8368,83.7015635272855,-5.56526774748543,47.0821294840981,83.7015635272855,1,2014,1,1,0
8369,83.7359395462386,-5.30460130013625,47.1014659947592,83.7359395462386,1,2014,1,1,0
8370,83.7692701772326,-5.04366832299235,47.1202144746934,83.7692701772326,1,2014,1,1,0
8371,83.8015527150632,-4.78247673046385,47.1383734022231,83.8015527150632,1,2014,1,1,0
8372,83.8327845348628,-4.52103448813635,47.1559413008603,83.8327845348628,1,2014,1,1,0
8373,83.8629630927576,-4.25934961137917,47.1729167396762,83.8629630927576,1,2014,1,1,0
8374,83.8920859265064,-3.9974301639251,47.1892983336598,83.8920859265064,1,2014,1,1,0
8375,83.9201506561213,-3.73528425642243,47.2050847440683,83.9201506561213,1,2014,1,1,0
8376,83.9471549844703,-3.47292004496032,47.2202746787646,83.9471549844703,1,2014,1,1,0
8377,83.97309669786,-3.21034572956848,47.2348668925462,83.97309669786,1,2014,1,1,0
8378,83.9979736665997,-2.94756955269205,47.2488601874623,83.9979736665997,1,2014,1,1,0
8379,84.0217838455455,-2.6845997976428,47.2622534131193,84.0217838455455,1,2014,1,1,0
8380,84.0445252746241,-2.42144478702744,47.2750454669761,84.0445252746241,1,2014,1,1,0
8381,84.0661960793368,-2.15811288115418,47.287235294627,84.0661960793368,1,2014,1,1,0
8382,84.0867944712419,-1.89461247641835,47.2988218900736,84.0867944712419,1,2014,1,1,0
8383,84.1063187484171,-1.63095200366822,47.3098042959846,84.1063187484171,1,2014,1,1,0
8384,84.1247672958992,-1.36713992655183,47.3201816039433,84.1247672958992,1,2014,1,1,0
8385,84.1421385861042,-1.1031847398459,47.3299529546836,84.1421385861042,1,2014,1,1,0
8386,84.1584311792233,-0.839094967767773,47.3391175383131,84.1584311792233,1,2014,1,1,0
8387,84.1736437235987,-0.574879162271317,47.3476745945243,84.1736437235987,1,2014,1,1,0
8388,84.187774956076,-0.310545901327831,47.3556234127928,84.187774956076,1,2014,1,1,0
8389,84.2008237023341,-0.046103787192846,47.3629633325629,84.2008237023341,1,2014,1,1,0
8390,84.2127888771931,0.218438555340148,47.3696937434211,84.2127888771931,1,2014,1,1,0
8391,84.2236694848985,0.483072480698115,47.3758140852554,84.2236694848985,1,2014,1,1,0
8392,84.2334646193824,0.747789324298037,47.3813238484026,84.2334646193824,1,2014,1,1,0
8509,83.2381784606068,-6.57316170691821,46.8214753840913,83.2381784606068,1,2014,1,1,0
8510,83.2764704327257,-6.31447157824847,46.8430146184082,83.2764704327257,1,2014,1,1,0
8511,83.3137348032942,-6.05548730126012,46.863975826853,83.3137348032942,1,2014,1,1,0
8512,83.3499685858701,-5.79621648760629,46.8843573295519,83.3499685858701,1,2014,1,1,0
8513,83.3851688707614,-5.53666680426207,46.9041574898033,83.3851688707614,1,2014,1,1,0
8514,83.4193328257371,-5.27684597227866,46.9233747144771,83.4193328257371,1,2014,1,1,0
8515,83.4524576967216,-5.01676176550596,46.9420074544059,83.4524576967216,1,2014,1,1,0
8516,83.4845408084741,-4.75642200928445,46.9600542047667,83.4845408084741,1,2014,1,1,0
8517,83.5155795652505,-4.49583457910756,46.9775135054534,83.5155795652505,1,2014,1,1,0
8518,83.5455714514481,-4.23500739925515,46.9943839414396,83.5455714514481,1,2014,1,1,0
8519,83.5745140322337,-3.97394844139929,47.0106641431315,83.5745140322337,1,2014,1,1,0
8520,83.6024049541527,-3.71266572318317,47.0263527867109,83.6024049541527,1,2014,1,1,0
8521,83.6292419457206,-3.4511673067741,47.0414485944678,83.6292419457206,1,2014,1,1,0
8522,83.6550228179957,-3.18946129739155,47.0559503351226,83.6550228179957,1,2014,1,1,0
8523,83.6797454651327,-2.92755584181115,47.0698568241371,83.6797454651327,1,2014,1,1,0
8524,83.7034078649165,-2.66545912684562,47.0831669240155,83.7034078649165,1,2014,1,1,0
8525,83.7260080792772,-2.40317937780363,47.0958795445934,83.7260080792772,1,2014,1,1,0
8526,83.7475442547839,-2.1407248569273,47.1079936433159,83.7475442547839,1,2014,1,1,0
8527,83.7680146231193,-1.87810386180963,47.1195082255046,83.7680146231193,1,2014,1,1,0
8528,83.7874175015326,-1.61532472379248,47.1304223446121,83.7874175015326,1,2014,1,1,0
8529,83.8057512932723,-1.35239580634628,47.1407351024656,83.8057512932723,1,2014,1,1,0
8530,83.823014487997,-1.08932550343223,47.1504456494983,83.823014487997,1,2014,1,1,0
8531,83.8392056621655,-0.826122237848081,47.1595531849681,83.8392056621655,1,2014,1,1,0
8532,83.854323479405,-0.562794459558302,47.1680569571653,83.854323479405,1,2014,1,1,0
8533,83.8683666908567,-0.299350644009726,47.1759562636069,83.8683666908567,1,2014,1,1,0
8534,83.8813341355003,-0.035799290433477,47.1832504512189,83.8813341355003,1,2014,1,1,0
8654,82.9226551541466,-6.54151329419122,46.6439935242075,82.9226551541466,1,2014,1,1,0
8655,82.9607116855428,-6.28364773888639,46.6654003231178,82.9607116855428,1,2014,1,1,0
8656,82.9977467550164,-6.02549147887667,46.6862325496967,82.9977467550164,1,2014,1,1,0
8657,83.0337574088476,-5.76705204234146,46.7064885424768,83.0337574088476,1,2014,1,1,0
8658,83.0687407692861,-5.50833701169371,46.7261666827234,83.0687407692861,1,2014,1,1,0
8659,83.1026940352496,-5.2493540223553,46.7452653948279,83.1026940352496,1,2014,1,1,0
8660,83.1356144830063,-4.99011076150174,46.763783146691,83.1356144830063,1,2014,1,1,0
8661,83.1674994668416,-4.73061496677714,46.7817184500984,83.1674994668416,1,2014,1,1,0
8662,83.1983464197089,-4.47087442498034,46.7990698610862,83.1983464197089,1,2014,1,1,0
8663,83.2281528538623,-4.21089697072316,46.8158359802975,83.2281528538623,1,2014,1,1,0
8664,83.2569163614737,-3.9506904850617,46.832015453329,83.2569163614737,1,2014,1,1,0
8665,83.2846346152312,-3.69026289410148,46.8476069710675,83.2846346152312,1,2014,1,1,0
8666,83.3113053689194,-3.42962216757749,46.8626092700172,83.3113053689194,1,2014,1,1,0
8667,83.3369264579822,-3.16877631740996,46.877021132615,83.3369264579822,1,2014,1,1,0
8668,83.3614958000662,-2.90773339623685,46.8908413875373,83.3614958000662,1,2014,1,1,0
8669,83.385011395545,-2.64650149592383,46.9040689099941,83.385011395545,1,2014,1,1,0
8670,83.4074713280245,-2.38508874605291,46.9167026220138,83.4074713280245,1,2014,1,1,0
8671,83.4288737648281,-2.12350331239034,46.9287414927158,83.4288737648281,1,2014,1,1,0
8672,83.4492169574623,-1.86175339533489,46.9401845385725,83.4492169574623,1,2014,1,1,0
8673,83.4684992420616,-1.59984722834745,46.9510308236596,83.4684992420616,1,2014,1,1,0
8674,83.486719039813,-1.33779307636267,46.9612794598948,83.486719039813,1,2014,1,1,0
8675,83.5038748573599,-1.07559923418375,46.9709296072649,83.5038748573599,1,2014,1,1,0
8676,83.5199652871842,-0.813274024861238,46.9799804740411,83.5199652871842,1,2014,1,1,0
8677,83.5349890079682,-0.55082579805663,46.9884313169821,83.5349890079682,1,2014,1,1,0
8798,82.5682579407197,-6.76691679721268,46.4446450916548,82.5682579407197,1,2014,1,1,0
8799,82.6070928977273,-6.51016305351854,46.4664897549716,82.6070928977273,1,2014,1,1,0
8800,82.6449154924884,-6.25311460127655,46.4877649645247,82.6449154924884,1,2014,1,1,0
8801,82.6817227290369,-5.99577883209722,46.5084690350833,82.6817227290369,1,2014,1,1,0
8802,82.7175116859053,-5.73816319193487,46.5286003233217,82.7175116859053,1,2014,1,1,0
8803,82.7522795168248,-5.48027517991447,46.5481572282139,82.7522795168248,1,2014,1,1,0
8804,82.7860234514121,-5.22212234712781,46.5671381914193,82.7860234514121,1,2014,1,1,0
8805,82.8187407958398,-4.96371229539988,46.5855416976599,82.8187407958398,1,2014,1,1,0
8806,82.850428933491,-4.70505267602641,46.6033662750887,82.850428933491,1,2014,1,1,0
8807,82.8810853255988,-4.44615118848343,46.6206104956493,82.8810853255988,1,2014,1,1,0
8808,82.9107075118681,-4.18701557910967,46.6372729754258,82.9107075118681,1,2014,1,1,0
8809,82.9392931110811,-3.92765363976277,46.6533523749831,82.9392931110811,1,2014,1,1,0
8810,82.9668398216853,-3.66807320645025,46.668847399698,82.9668398216853,1,2014,1,1,0
8811,82.9933454223637,-3.40828215793588,46.6837568000796,82.9933454223637,1,2014,1,1,0
8812,83.0188077725868,-3.14828841432271,46.6980793720801,83.0188077725868,1,2014,1,1,0
8813,83.043224813147,-2.88809993561323,46.7118139573952,83.043224813147,1,2014,1,1,0
8814,83.0665945666728,-2.62772472024791,46.7249594437535,83.0665945666728,1,2014,1,1,0
8815,83.0889151381253,-2.36717080362285,46.7375147651955,83.0889151381253,1,2014,1,1,0
8816,83.1101847152746,-2.10644625658732,46.7494789023419,83.1101847152746,1,2014,1,1,0
8817,83.1304015691566,-1.84555918392233,46.7608508826506,83.1304015691566,1,2014,1,1,0
8818,83.1495640545104,-1.58451772280093,46.7716297806621,83.1495640545104,1,2014,1,1,0
8819,83.1676706101945,-1.32333004123118,46.7818147182344,83.1676706101945,1,2014,1,1,0
8943,82.252895583332,-6.73505495921065,46.2672537656242,82.252895583332,1,2014,1,1,0
8944,82.2914920534018,-6.47910751636355,46.2889642800385,82.2914920534018,1,2014,1,1,0
8945,82.3290821968823,-6.222868777929,46.3101087357463,82.3290821968823,1,2014,1,1,0
8946,82.3656630503474,-5.96634605557684,46.3306854658204,82.3656630503474,1,2014,1,1,0
8947,82.4012317241207,-5.70954671426306,46.3506928448179,82.4012317241207,1,2014,1,1,0
8948,82.4357854029642,-5.45247817107613,46.3701292891674,82.4357854029642,1,2014,1,1,0
8949,82.4693213467524,-5.19514789405364,46.3889932575482,82.4693213467524,1,2014,1,1,0
8950,82.5018368911312,-4.93756340096993,46.4072832512613,82.5018368911312,1,2014,1,1,0
8951,82.5333294481613,-4.67973225809576,46.4249978145907,82.5333294481613,1,2014,1,1,0
8952,82.5637965069463,-4.42166207893078,46.4421355351573,82.5637965069463,1,2014,1,1,0
8953,82.5932356342431,-4.16336052290956,46.4586950442618,82.5932356342431,1,2014,1,1,0
8954,82.6216444750575,-3.90483529408236,46.4746750172198,82.6216444750575,1,2014,1,1,0
8955,82.6490207532209,-3.64609413977113,46.4900741736867,82.6490207532209,1,2014,1,1,0
8956,82.6753622719507,-3.38714484920183,46.5048912779723,82.6753622719507,1,2014,1,1,0
8957,82.7006669143928,-3.12799525211394,46.5191251393459,82.7006669143928,1,2014,1,1,0
8958,82.7249326441455,-2.86865321734787,46.5327746123319,82.7249326441455,1,2014,1,1,0
8959,82.7481575057655,-2.60912665141125,46.5458385969931,82.7481575057655,1,2014,1,1,0
8960,82.7703396252546,-2.34942349702498,46.5583160392057,82.7703396252546,1,2014,1,1,0
8961,82.7914772105282,-2.08955173164985,46.5702059309221,82.7914772105282,1,2014,1,1,0
8962,82.8115685518633,-1.8295193659945,46.5815073104231,82.8115685518633,1,2014,1,1,0
8963,82.8306120223281,-1.56933444250588,46.5922192625595,82.8306120223281,1,2014,1,1,0
9088,81.9374934931313,-6.70349166667096,46.0898400898864,81.9374934931313,1,2014,1,1,0
9089,81.9758529778233,-6.44834327012045,46.1114173000256,81.9758529778233,1,2014,1,1,0
9090,82.0132121369319,-6.19290693608697,46.1324318270242,82.0132121369319,1,2014,1,1,0
9091,82.0495680391094,-5.93718989748045,46.1528820219991,82.0495680391094,1,2014,1,1,0
9092,82.0849178260185,-5.6811994394637,46.1727662771354,82.0849178260185,1,2014,1,1,0
9093,82.1192587130093,-5.42494289831804,46.1920830260677,82.1192587130093,1,2014,1,1,0
9094,82.1525879897814,-5.16842766027987,46.210830744252,82.1525879897814,1,2014,1,1,0
9095,82.1849030210317,-4.91166116034929,46.2290079493303,82.1849030210317,1,2014,1,1,0
9096,82.2162012470865,-4.65465088107134,46.2466132014862,82.2162012470865,1,2014,1,1,0
9097,82.2464801845182,-4.39740435129094,46.2636451037915,82.2464801845182,1,2014,1,1,0
9098,82.2757374267455,-4.13992914488219,46.2801023025444,82.2757374267455,1,2014,1,1,0
9099,82.3039706446179,-3.88223287945294,46.2959834875976,82.3039706446179,1,2014,1,1,0
9100,82.3311775869827,-3.62432321502551,46.3112873926777,82.3311775869827,1,2014,1,1,0
9101,82.3573560812353,-3.36620785269428,46.3260127956949,82.3573560812353,1,2014,1,1,0
9102,82.382504033852,-3.10789453326112,46.3401585190418,82.382504033852,1,2014,1,1,0
9103,82.4066194309045,-2.84939103584944,46.3537234298838,82.4066194309045,1,2014,1,1,0
9104,82.4297003385569,-2.59070517649763,46.3667064404383,82.4297003385569,1,2014,1,1,0
9105,82.4517449035439,-2.33184480673289,46.3791065082434,82.4517449035439,1,2014,1,1,0
9106,82.4727513536303,-2.07281781212612,46.390922636417,82.4727513536303,1,2014,1,1,0
9107,82.4927179980517,-1.81363211082882,46.4021538739041,82.4927179980517,1,2014,1,1,0
9108,82.5116432279357,-1.55429565209279,46.4127993157138,82.5116432279357,1,2014,1,1,0
9109,82.5295255167039,-1.29481641477347,46.4228581031459,82.5295255167039,1,2014,1,1,0
9233,81.6220520400372,-6.67222348422183,45.9124042725209,81.6220520400372,1,2014,1,1,0
9234,81.6601760223619,-6.41786695702164,45.9338490125785,81.6601760223619,1,2014,1,1,0
9235,81.6973056458435,-6.16322579665504,45.9547344257869,81.6973056458435,1,2014,1,1,0
9236,81.7334380107599,-5.9083071584323,45.9750588810524,81.7334380107599,1,2014,1,1,0
9237,81.7685702896696,-5.65311824890719,45.9948207879392,81.7685702896696,1,2014,1,1,0
9238,81.8026997280768,-5.39766632476141,46.0140185970432,81.8026997280768,1,2014,1,1,0
9239,81.8358236450819,-5.14195869166091,46.0326508003586,81.8358236450819,1,2014,1,1,0
9240,81.8679394340185,-4.88600270308488,46.0507159316354,81.8679394340185,1,2014,1,1,0
9241,81.8990445630743,-4.62980575912833,46.0682125667293,81.8990445630743,1,2014,1,1,0
9242,81.9291365758968,-4.37337530527892,46.0851393239419,81.9291365758968,1,2014,1,1,0
9243,81.9582130921833,-4.11671883116904,46.1014948643531,81.9582130921833,1,2014,1,1,0
9244,81.9862718082552,-3.8598438693038,46.1172778921436,81.9862718082552,1,2014,1,1,0
9245,82.0133104976148,-3.60275799376582,46.1324871549083,82.0133104976148,1,2014,1,1,0
9246,82.0393270114858,-3.34546881889757,46.1471214439607,82.0393270114858,1,2014,1,1,0
9247,82.0643192793367,-3.08798399796225,46.1611795946269,82.0643192793367,1,2014,1,1,0
9248,82.0882853093867,-2.83031122178371,46.17466048653,82.0882853093867,1,2014,1,1,0
9249,82.1112231890929,-2.57245821736661,46.1875630438647,82.1112231890929,1,2014,1,1,0
9250,82.1331310856207,-2.31443274649727,46.1998862356617,82.1331310856207,1,2014,1,1,0
9251,82.1540072462951,-2.05624260432629,46.211629076041,82.1540072462951,1,2014,1,1,0
9252,82.1738499990328,-1.7978956179336,46.2227906244559,82.1738499990328,1,2014,1,1,0
9253,82.1926577527566,-1.53939964487688,46.2333699859256,82.1926577527566,1,2014,1,1,0
9254,82.2104289977898,-1.28076257172399,46.2433663112568,82.2104289977898,1,2014,1,1,0
9377,81.2676961572628,-6.89453038059906,45.7130790884603,81.2676961572628,1,2014,1,1,0
9378,81.306571588517,-6.64124703139442,45.7349465185408,81.306571588517,1,2014,1,1,0
9379,81.3444615332165,-6.38767527307064,45.7562596124343,81.3444615332165,1,2014,1,1,0
9380,81.3813630519287,-6.13382213315225,45.7770167167099,81.3813630519287,1,2014,1,1,0
9381,81.4172732761129,-5.87969469049008,45.7972162178135,81.4172732761129,1,2014,1,1,0
9382,81.4521894087884,-5.6253000741923,45.8168565424435,81.4521894087884,1,2014,1,1,0
9383,81.4861087251875,-5.37064546252731,45.835936157918,81.4861087251875,1,2014,1,1,0
9384,81.5190285733957,-5.11573808179936,45.8544535725351,81.5190285733957,1,2014,1,1,0
9385,81.5509463749767,-4.86058520519764,45.8724073359244,81.5509463749767,1,2014,1,1,0
9386,81.581859625583,-4.60519415161961,45.8897960393904,81.581859625583,1,2014,1,1,0
9387,81.6117658955513,-4.3495722844695,45.9066183162476,81.6117658955513,1,2014,1,1,0
9388,81.6406628304822,-4.09372701043249,45.9228728421463,81.6406628304822,1,2014,1,1,0
9389,81.6685481518038,-3.83766577822575,45.9385583353896,81.6685481518038,1,2014,1,1,0
9390,81.6954196573193,-3.58139607732671,45.9536735572421,81.6954196573193,1,2014,1,1,0
9391,81.7212752217382,-3.32492543667973,45.9682173122277,81.7212752217382,1,2014,1,1,0
9392,81.74611279719,-3.06826142338172,45.9821884484194,81.74611279719,1,2014,1,1,0
9393,81.769930413721,-2.81141164134753,45.9955858577181,81.769930413721,1,2014,1,1,0
9394,81.7927261797737,-2.55438372995604,46.0084084761227,81.7927261797737,1,2014,1,1,0
9395,81.8144982826481,-2.2971853626776,46.0206552839895,81.8144982826481,1,2014,1,1,0
9396,81.8352449889449,-2.03982424568364,46.0323253062815,81.8352449889449,1,2014,1,1,0
9397,81.8549646449908,-1.7823081164393,46.0434176128073,81.8549646449908,1,2014,1,1,0
9398,81.8736556772445,-1.5246447422798,46.0539313184501,81.8736556772445,1,2014,1,1,0
9399,81.8913165926845,-1.2668419189714,46.063865583385,81.8913165926845,1,2014,1,1,0
9521,80.9128019115993,-7.11528470414075,45.5134510752746,80.9128019115993,1,2014,1,1,0
9522,80.9524155252234,-6.86306786120758,45.5357337329382,80.9524155252234,1,2014,1,1,0
9523,80.991052497702,-6.61055898156131,45.5574670299574,80.991052497702,1,2014,1,1,0
9524,81.0287098515264,-6.35776496699977,45.5786492914836,81.0287098515264,1,2014,1,1,0
9525,81.0653846787106,-6.10469277068965,45.5992788817747,81.0653846787106,1,2014,1,1,0
9526,81.1010741414599,-5.85134939614297,45.6193542045712,81.1010741414599,1,2014,1,1,0
9527,81.1357754728275,-5.59774189616546,45.6388737034655,81.1357754728275,1,2014,1,1,0
9528,81.1694859773564,-5.34387737177768,45.6578358622629,81.1694859773564,1,2014,1,1,0
9529,81.2022030317084,-5.08976297110951,45.676239205336,81.2022030317084,1,2014,1,1,0
9530,81.233924085279,-4.83540588826895,45.6940822979695,81.233924085279,1,2014,1,1,0
9531,81.264646660797,-4.5808133621859,45.7113637466983,81.264646660797,1,2014,1,1,0
9532,81.2943683549094,-4.32599267543165,45.7280821996366,81.2943683549094,1,2014,1,1,0
9533,81.3230868387516,-4.07095115301501,45.7442363467978,81.3230868387516,1,2014,1,1,0
9534,81.3507998585007,-3.81569616115565,45.7598249204066,81.3507998585007,1,2014,1,1,0
9535,81.3775052359139,-3.56023510603557,45.7748466952016,81.3775052359139,1,2014,1,1,0
9536,81.4032008688501,-3.30457543252938,45.7893004887282,81.4032008688501,1,2014,1,1,0
9537,81.4278847317749,-3.04872462291425,45.8031851616234,81.4278847317749,1,2014,1,1,0
9538,81.4515548762483,-2.79269019556016,45.8164996178897,81.4515548762483,1,2014,1,1,0
9539,81.4742094313959,-2.53647970360139,45.8292428051602,81.4742094313959,1,2014,1,1,0
9540,81.4958466043619,-2.28010073358987,45.8414137149536,81.4958466043619,1,2014,1,1,0
9541,81.5164646807449,-2.02356090413125,45.853011382919,81.5164646807449,1,2014,1,1,0
9542,81.5360620250146,-1.7668678645044,45.8640348890707,81.5360620250146,1,2014,1,1,0
9543,81.5546370809119,-1.51002929326518,45.8744833580129,81.5546370809119,1,2014,1,1,0
9544,81.5721883718286,-1.2530528968352,45.8843559591536,81.5721883718286,1,2014,1,1,0
9664,80.5160823173844,-7.5853617851584,45.2902963035287,80.5160823173844,1,2014,1,1,0
9665,80.5573856962759,-7.33450698411475,45.3135294541552,80.5573856962759,1,2014,1,1,0
9666,80.597724332996,-7.08334993713824,45.3362199373102,80.597724332996,1,2014,1,1,0
9667,80.6370951460667,-6.83189737002616,45.3583660196625,80.6370951460667,1,2014,1,1,0
9668,80.6754951214996,-6.58015606089938,45.3799660058435,80.6754951214996,1,2014,1,1,0
9669,80.7129213134777,-6.3281328392519,45.4010182388312,80.7129213134777,1,2014,1,1,0
9670,80.7493708450255,-6.0758345849716,45.4215211003268,80.7493708450255,1,2014,1,1,0
9671,80.7848409086669,-5.82326822733303,45.4414730111251,80.7848409086669,1,2014,1,1,0
9672,80.8193287670701,-5.57044074396287,45.4608724314769,80.8193287670701,1,2014,1,1,0
9673,80.852831753679,-5.31735915977882,45.4797178614444,80.852831753679,1,2014,1,1,0
9674,80.8853472733317,-5.06403054590274,45.4980078412491,80.8853472733317,1,2014,1,1,0
9675,80.9168728028641,-4.81046201854872,45.5157409516111,80.9168728028641,1,2014,1,1,0
9676,80.9474058916999,-4.55666073788683,45.5329158140812,80.9474058916999,1,2014,1,1,0
9677,80.9769441624252,-4.30263390688336,45.5495310913642,80.9769441624252,1,2014,1,1,0
9678,81.0054853113487,-4.04838877011824,45.5655854876337,81.0054853113487,1,2014,1,1,0
9679,81.0330271090458,-3.7939326125804,45.5810777488383,81.0330271090458,1,2014,1,1,0
9680,81.0595674008873,-3.53927275844177,45.5960066629991,81.0595674008873,1,2014,1,1,0
9681,81.0851041075518,-3.28441656981085,45.6103710604979,81.0851041075518,1,2014,1,1,0
9682,81.1096352255222,-3.02937144546631,45.6241698143562,81.1096352255222,1,2014,1,1,0
9683,81.1331588275649,-2.77414481957163,45.6374018405052,81.1331588275649,1,2014,1,1,0
9684,81.1556730631923,-2.51874416037139,45.6500660980457,81.1556730631923,1,2014,1,1,0
9685,81.1771761591084,-2.26317696886999,45.6621615894985,81.1771761591084,1,2014,1,1,0
9686,81.1976664196361,-2.00745077749351,45.6736873610453,81.1976664196361,1,2014,1,1,0
9687,81.2171422271277,-1.75157314873559,45.6846425027593,81.2171422271277,1,2014,1,1,0
9688,81.2356020423567,-1.49555167378787,45.6950261488256,81.2356020423567,1,2014,1,1,0
9689,81.2530444048918,-1.23939397115591,45.7048374777516,81.2530444048918,1,2014,1,1,0
9806,80.0725891632746,-8.30067056480017,45.040831404342,80.0725891632746,1,2014,1,1,0
9807,80.1164979242428,-8.05150257150249,45.0655300823866,80.1164979242428,1,2014,1,1,0
9808,80.1594571910467,-7.80201606224633,45.0896946699638,80.1594571910467,1,2014,1,1,0
9809,80.2014637183947,-7.55221753416643,45.113323341597,80.2014637183947,1,2014,1,1,0
9810,80.2425143257552,-7.30211353837139,45.1364143082373,80.2425143257552,1,2014,1,1,0
